technology,year,production_mt,share,installed_capacity_mt,new_capacity_mt,retired_capacity_mt,effective_cost_usd_per_t,capex_contribution_usd_per_t,fom_contribution_usd_per_t,vom_contribution_usd_per_t,fuel_contribution_usd_per_t,resource_contribution_usd_per_t,electricity_contribution_usd_per_t,carbon_contribution_usd_per_t,deployment_constraint_binding,scrap_constraint_binding,resource_pressure,emission_pressure,learning_effect,data_completeness,provenance
Scrap-EAF,2025,162.7403846153846,1.0,180.82264957264957,20.500427350427344,0.0,2794.747150997151,42.59259259259259,39.81481481481481,0.0,0.0,0.0,2712.3397435897436,0.0,False,False,0.18000000000000002,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2026,181.19076923076923,1.0,201.3230769230769,20.500427350427373,0.0,2872.4570011607043,39.437585733882024,36.86556927297667,0.0,0.0,0.0,2796.1538461538457,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2027,199.64115384615386,1.0,221.82350427350428,20.500427350427344,0.0,2923.319591486601,36.5162830869278,34.13478636386729,0.0,0.0,0.0,2852.668522035806,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2028,218.09153846153845,1.0,242.3239316239316,20.500427350427344,0.0,2950.885902306544,33.81137322863685,31.606283670247493,0.0,0.0,0.0,2885.4682454076597,0.0,False,False,0.18000000000000002,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2029,236.54192307692307,1.0,262.824358974359,20.500427350427344,0.0,2958.3281528596826,31.306827063552635,29.265077472451374,0.0,0.0,0.0,2897.756248323679,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2030,254.9923076923077,1.0,283.3247863247863,20.500427350427344,0.0,2948.476429930016,28.98780283662281,27.097293955973495,0.0,0.0,0.0,2892.3913331374197,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2031,273.4426923076923,1.0,303.82521367521366,20.5004273504274,0.0,2923.851968269163,26.840558182058153,25.09008699627175,0.0,0.0,0.0,2871.921323090833,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2032,291.89307692307693,1.0,324.325641025641,20.500427350427344,0.0,2886.6973778561187,24.852368687090884,23.231562033584957,0.0,0.0,0.0,2838.613447135443,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2033,310.3434615384615,1.0,344.82606837606835,20.500427350427287,0.0,2839.0040877058063,23.011452488047112,21.510705586652733,0.0,0.0,0.0,2794.4819296311066,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2034,328.7938461538462,1.0,365.32649572649575,20.5004273504274,0.0,2782.5372527335594,21.306900451895473,19.91731998764142,0.0,0.0,0.0,2741.3130322940224,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2035,347.24423076923074,1.0,385.82692307692304,20.500427350427287,0.0,2718.8583489357693,19.728611529532845,18.44196295151983,0.0,0.0,0.0,2680.6877744547164,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2036,365.6946153846154,1.0,406.32735042735044,20.500427350427458,0.0,2649.3456626952193,18.267232897715594,17.07589162177762,0.0,0.0,0.0,2614.002538175726,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2037,384.145,1.0,426.8277777777777,20.500427350427316,0.0,2575.2128622135647,16.914104534921844,15.811010760905203,0.0,0.0,0.0,2542.4877469177377,0.0,False,False,0.18000000000000002,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2038,402.59538461538466,1.0,447.3282051282052,20.500427350427344,0.0,2497.5258227761337,15.661207902705412,14.639824778615928,0.0,0.0,0.0,2467.2247900948123,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2039,421.0457692307692,1.0,467.82863247863247,20.500427350427373,0.0,2417.217862639646,14.501118428430935,13.555393313533266,0.0,0.0,0.0,2389.1613508976816,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2040,439.4961538461539,1.0,488.3290598290599,20.500427350427458,0.0,2335.1035326864735,13.426961507806421,12.551290105123394,0.0,0.0,0.0,2309.1252810735436,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2041,457.94653846153847,1.0,508.82948717948716,20.50042735042723,0.0,2251.891090503374,12.432371766487426,11.621564912151289,0.0,0.0,0.0,2227.837153824735,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2042,476.39692307692303,1.0,529.3299145299145,20.500427350427344,0.0,2168.193778121412,11.511455339340209,10.760708251991934,0.0,0.0,0.0,2145.9216145300798,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2043,494.8473076923077,1.0,549.8303418803418,20.500427350427458,0.0,2084.5400122075416,10.658754943833525,9.963618751844383,0.0,0.0,0.0,2063.9176385118635,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2044,513.2976923076924,1.0,570.3307692307693,20.500427350427344,0.0,2001.3825859455396,9.869217540586599,9.225572918374429,0.0,0.0,0.0,1982.2877954865785,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2045,531.748076923077,1.0,590.8311965811967,20.500427350427344,0.0,1919.1069731094162,9.138164389432035,8.54219714664299,0.0,0.0,0.0,1901.4266115733412,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2046,550.1984615384615,1.0,611.3316239316239,20.50042735042723,0.0,1838.0388168473933,8.46126332354818,7.90944180244721,0.0,0.0,0.0,1821.668111721398,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2047,568.6488461538462,1.0,631.8320512820513,20.500427350427458,0.0,1758.4506783958802,7.834503077359425,7.323557224488158,0.0,0.0,0.0,1743.2926180940326,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2048,587.0992307692309,1.0,652.3324786324787,20.500427350427458,0.0,1680.5681142727258,7.25416951607354,6.781071504155701,0.0,0.0,0.0,1666.5328732524965,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2049,605.5496153846154,1.0,672.832905982906,20.50042735042723,0.0,1604.575144404327,6.716823625994018,6.278769911255278,0.0,0.0,0.0,1591.5795508670776,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2050,624.0,1.0,693.3333333333334,20.500427350427316,0.0,1530.6191680732345,6.219281135179647,5.813675843754887,0.0,0.0,0.0,1518.5862110942999,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2051,633.85,1.0,704.2777777777778,10.944444444444457,0.0,1439.435593330035,5.758593643684858,5.3830331886619325,0.0,0.0,0.0,1428.2939664976882,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2052,643.7,1.0,715.2222222222223,10.944444444444457,0.0,1353.3622372424902,5.332031151560052,4.9842899895017885,0.0,0.0,0.0,1343.0459161014285,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2053,653.55,1.0,726.1666666666666,10.944444444444372,0.0,1272.1423517779015,4.937065881074123,4.615083323612767,0.0,0.0,0.0,1262.5902025732146,0.0,False,False,0.18000000000000005,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2054,663.4,1.0,737.1111111111111,10.944444444444457,0.0,1195.529186040618,4.571357297290854,4.27322529964145,0.0,0.0,0.0,1186.6846034436858,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2055,673.25,1.0,748.0555555555555,10.944444444444457,0.0,1123.2859139830537,4.2327382382322725,3.9566900922606023,0.0,0.0,0.0,1115.096485652561,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2056,683.1,1.0,759.0,10.94444444444457,0.0,1055.185517972203,3.9192020724372885,3.663601937278335,0.0,0.0,0.0,1047.6027139624873,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2057,692.95,1.0,769.9444444444445,10.944444444444457,0.0,991.0106351482381,3.6288908078123043,3.3922240159984582,0.0,0.0,0.0,983.9895203244273,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2058,702.8,1.0,780.8888888888888,10.944444444444343,0.0,930.5533727263299,3.3600840813076887,3.1409481629615352,0.0,0.0,0.0,924.0523404820607,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2059,712.65,1.0,791.8333333333333,10.944444444444457,0.0,873.615097685729,3.1111889641737855,2.908285336075495,0.0,0.0,0.0,867.5956233854797,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2060,722.5,1.0,802.7777777777777,10.944444444444457,0.0,820.0062056540166,2.8807305223831348,2.6928567926624956,0.0,0.0,0.0,814.432618338971,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2061,732.35,1.0,813.7222222222222,10.944444444444457,0.0,769.5458732226912,2.6673430762806802,2.4933859191319403,0.0,0.0,0.0,764.3851442272786,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2062,742.2,1.0,824.6666666666667,10.944444444444457,0.0,722.0617974168348,2.469762107667296,2.3086906658629074,0.0,0.0,0.0,717.2833446433046,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2063,752.05,1.0,835.6111111111111,10.944444444444343,0.0,677.3899255809945,2.286816766358607,2.1376765424656545,0.0,0.0,0.0,672.9654322721702,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2064,761.9,1.0,846.5555555555555,10.94444444444457,0.0,635.3741785306186,2.1174229318135254,1.9793301319126433,0.0,0.0,0.0,631.2774254668924,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2065,771.75,1.0,857.5,10.94444444444423,0.0,595.8661694488525,1.9605767887162269,1.8327130851042992,0.0,0.0,0.0,592.072879575032,0.0,False,False,0.18000000000000002,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2066,781.6,1.0,868.4444444444445,10.94444444444457,0.0,558.7249206780717,1.8153488784409508,1.6969565602817585,0.0,0.0,0.0,555.212615239349,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2067,791.45,1.0,879.3888888888889,10.944444444444684,0.0,523.8165802604442,1.6808785911490283,1.5712560743349613,0.0,0.0,0.0,520.5644455949603,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2068,801.3,1.0,890.3333333333333,10.944444444444343,0.0,491.01413981866256,1.5563690658787297,1.4548667354953344,0.0,0.0,0.0,488.0029040172885,0.0,False,False,0.18,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2069,811.15,1.0,901.2777777777777,10.944444444444343,0.0,460.1971551336308,1.4410824684062313,1.3470988291623467,0.0,0.0,0.0,457.4089738360622,0.0,False,False,0.18000000000000002,0.019685039370078743,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
Scrap-EAF,2070,821.0,1.0,912.2222222222222,10.944444444444457,0.0,431.2514705675411,1.3343356188946585,1.2473137307058764,0.0,0.0,0.0,428.6698212179406,0.0,False,False,0.18000000000000002,0.01968503937007874,UNAVAILABLE,SCRAP_INTENSITY_EXTERNAL_PENDING;EXISTING_ROUTE_CAPACITY_UNAVAILABLE,BaselineInputs+BaselineMILPResult
